PERMNO,date,TICKER,PRC
24010,20151130,ETR,66.63
24010,20151231,ETR,68.36
24010,20160129,ETR,70.58
24010,20160229,ETR,72.21
24010,20160331,ETR,79.28
24010,20160429,ETR,75.18
24010,20160531,ETR,75.92
24010,20160630,ETR,81.35
24010,20160729,ETR,81.39
24010,20160831,ETR,78.2
24010,20160930,ETR,76.73
24010,20161031,ETR,73.68
24010,20161130,ETR,68.73
24010,20161230,ETR,73.47
24010,20170131,ETR,71.64
24010,20170228,ETR,76.66
24010,20170331,ETR,75.96
24010,20170428,ETR,76.26
24010,20170531,ETR,79.06
24010,20170630,ETR,76.77
24010,20170731,ETR,76.72
24010,20170831,ETR,79.17
24010,20170929,ETR,76.36
24010,20171031,ETR,86.26
24010,20171130,ETR,86.48
24010,20171229,ETR,81.39
24010,20180131,ETR,78.69
24010,20180228,ETR,75.82
24010,20180329,ETR,78.78
24010,20180430,ETR,81.59
24010,20180531,ETR,80.91
24010,20180629,ETR,80.79
24010,20180731,ETR,81.28
24010,20180831,ETR,83.59
24010,20180928,ETR,81.13
24010,20181031,ETR,83.95
24010,20181130,ETR,87.06
24010,20181231,ETR,86.07
24053,20130131,WR,30.07
24053,20130228,WR,31.02
24053,20130328,WR,33.18
24053,20130430,WR,34.96
24053,20130531,WR,31.72
24053,20130628,WR,31.96
24053,20130731,WR,33.59
24053,20130830,WR,31.11
24053,20130930,WR,30.65
24053,20131031,WR,31.61
24053,20131129,WR,31.36
24053,20131231,WR,32.17
24053,20140131,WR,33.17
24053,20140228,WR,34.22
24053,20140331,WR,35.16
24053,20140430,WR,35.88
24053,20140530,WR,36.05
24053,20140630,WR,38.19
24053,20140731,WR,36.04
24053,20140829,WR,36.93
24053,20140930,WR,34.12
24053,20141031,WR,37.81
24053,20141128,WR,39.09
24053,20141231,WR,41.24
24053,20150130,WR,42.72
24053,20150227,WR,38.85
24053,20150331,WR,38.76
24053,20150430,WR,37.65
24053,20150529,WR,36.67
24053,20150630,WR,34.22
24053,20150731,WR,37.65
24053,20150831,WR,36.55
24053,20150930,WR,38.44
24053,20151030,WR,39.7
24053,20151130,WR,42.68
24053,20151231,WR,42.41
24053,20160129,WR,43.56
24053,20160229,WR,43.46
24053,20160331,WR,49.61
24053,20160429,WR,51.61
24053,20160531,WR,56.33
24053,20160630,WR,56.09
24053,20160729,WR,55.57
24053,20160831,WR,54.94
24053,20160930,WR,56.75
24053,20161031,WR,57.32
24053,20161130,WR,56.96
24053,20161230,WR,56.35
24053,20170131,WR,54.69
24053,20170228,WR,53.98
24053,20170331,WR,54.27
24053,20170428,WR,52.03
24053,20170531,WR,52.95
24053,20170630,WR,53.02
24053,20170731,WR,50.75
24053,20170831,WR,51.31
24053,20170929,WR,49.6
24053,20171031,WR,53.48
24053,20171130,WR,57.21
24053,20171229,WR,52.8
24053,20180131,WR,51.66
24053,20180228,WR,48.73
24053,20180329,WR,52.59
24053,20180430,WR,54.18
24053,20180531,WR,56.7
24053,20180629,EVRG,56.15
24053,20180731,EVRG,56.09
24053,20180831,EVRG,57.05
24053,20180928,EVRG,54.92
24053,20181031,EVRG,55.99
24053,20181130,EVRG,59.37
24053,20181231,EVRG,56.77
24109,20130131,AEP,45.29
24109,20130228,AEP,46.79
24109,20130328,AEP,48.63
24109,20130430,AEP,51.43
24109,20130531,AEP,45.82
24109,20130628,AEP,44.78
24109,20130731,AEP,46.35
24109,20130830,AEP,42.8
24109,20130930,AEP,43.35
24109,20131031,AEP,46.84
24109,20131129,AEP,47.06
24109,20131231,AEP,46.74
24109,20140131,AEP,48.81
24109,20140228,AEP,50.2
24109,20140331,AEP,50.66
24109,20140430,AEP,53.81
24109,20140530,AEP,53.35
24109,20140630,AEP,55.77
24109,20140731,AEP,51.99
24109,20140829,AEP,53.7
24109,20140930,AEP,52.21
24109,20141031,AEP,58.34
24109,20141128,AEP,57.55
24109,20141231,AEP,60.72
24109,20150130,AEP,62.81
24109,20150227,AEP,57.58
24109,20150331,AEP,56.25
24109,20150430,AEP,56.87
24109,20150529,AEP,56.29
24109,20150630,AEP,52.97
24109,20150731,AEP,56.57
24109,20150831,AEP,54.29
24109,20150930,AEP,56.86
24109,20151030,AEP,56.65
24109,20151130,AEP,56.01
24109,20151231,AEP,58.27
24109,20160129,AEP,60.97
24109,20160229,AEP,61.75
24109,20160331,AEP,66.4
24109,20160429,AEP,63.5
24109,20160531,AEP,64.73
24109,20160630,AEP,70.09
24109,20160729,AEP,69.3
24109,20160831,AEP,64.57
24109,20160930,AEP,64.21
24109,20161031,AEP,64.84
24109,20161130,AEP,59.05
24109,20161230,AEP,62.96
24109,20170131,AEP,64.06
24109,20170228,AEP,66.97
24109,20170331,AEP,67.13
24109,20170428,AEP,67.83
24109,20170531,AEP,71.78
24109,20170630,AEP,69.47
24109,20170731,AEP,70.54
24109,20170831,AEP,73.63
24109,20170929,AEP,70.24
24109,20171031,AEP,74.41
24109,20171130,AEP,77.63
24109,20171229,AEP,73.57
24109,20180131,AEP,68.78
24109,20180228,AEP,65.58
24109,20180329,AEP,68.59
24109,20180430,AEP,69.98
24109,20180531,AEP,67.95
24109,20180629,AEP,69.25
24109,20180731,AEP,71.14
24109,20180831,AEP,71.73
24109,20180928,AEP,70.88
24109,20181031,AEP,73.36
24109,20181130,AEP,77.74
24109,20181231,AEP,74.74
24205,20130131,NEE,72.05
24205,20130228,NEE,71.87
24205,20130328,NEE,77.68
24205,20130430,NEE,82.03
24205,20130531,NEE,75.62
24205,20130628,NEE,81.48
24205,20130731,NEE,86.61
24205,20130830,NEE,80.36
24205,20130930,NEE,80.16
24205,20131031,NEE,84.75
24205,20131129,NEE,84.59
24205,20131231,NEE,85.62
24205,20140131,NEE,91.93
24205,20140228,NEE,91.39
24205,20140331,NEE,95.62
24205,20140430,NEE,99.85
24205,20140530,NEE,97.36
24205,20140630,NEE,102.48
24205,20140731,NEE,93.89
24205,20140829,NEE,98.45
24205,20140930,NEE,93.88
24205,20141031,NEE,100.22
24205,20141128,NEE,104.39
24205,20141231,NEE,106.29
24205,20150130,NEE,109.24
24205,20150227,NEE,103.46
24205,20150331,NEE,104.05
24205,20150430,NEE,100.93
24205,20150529,NEE,102.34
24205,20150630,NEE,98.03
24205,20150731,NEE,105.2
24205,20150831,NEE,98.41
24205,20150930,NEE,97.55
24205,20151030,NEE,102.66
24205,20151130,NEE,99.86
24205,20151231,NEE,103.89
24205,20160129,NEE,111.71
24205,20160229,NEE,112.82
24205,20160331,NEE,118.34
24205,20160429,NEE,117.58
24205,20160531,NEE,120.12
24205,20160630,NEE,130.39999
24205,20160729,NEE,128.28999
24205,20160831,NEE,120.94
24205,20160930,NEE,122.32
24205,20161031,NEE,128
24205,20161130,NEE,114.23
24205,20161230,NEE,119.46
24205,20170131,NEE,123.72
24205,20170228,NEE,131
24205,20170331,NEE,128.37
24205,20170428,NEE,133.56
24205,20170531,NEE,141.44
24205,20170630,NEE,140.13
24205,20170731,NEE,146.09
24205,20170831,NEE,150.50999
24205,20170929,NEE,146.55
24205,20171031,NEE,155.07001
24205,20171130,NEE,158.03999
24205,20171229,NEE,156.19
24205,20180131,NEE,158.42
24205,20180228,NEE,152.14999
24205,20180329,NEE,163.33
24205,20180430,NEE,163.91
24205,20180531,NEE,165.81
24205,20180629,NEE,167.03
24205,20180731,NEE,167.53999
24205,20180831,NEE,170.10001
24205,20180928,NEE,167.60001
24205,20181031,NEE,172.5
24205,20181130,NEE,181.71001
24205,20181231,NEE,173.82001
24643,20130131,AA,8.84
24643,20130228,AA,8.52
24643,20130328,AA,8.52
24643,20130430,AA,8.5
24643,20130531,AA,8.5
24643,20130628,AA,7.82
24643,20130731,AA,7.95
24643,20130830,AA,7.7
24643,20130930,AA,8.12
24643,20131031,AA,9.27
24643,20131129,AA,9.61
24643,20131231,AA,10.63
24643,20140131,AA,11.51
24643,20140228,AA,11.74
24643,20140331,AA,12.87
24643,20140430,AA,13.47
24643,20140530,AA,13.61
24643,20140630,AA,14.89
24643,20140731,AA,16.39
24643,20140829,AA,16.61
24643,20140930,AA,16.09
24643,20141031,AA,16.76
24643,20141128,AA,17.29
24643,20141231,AA,15.79
24643,20150130,AA,15.65
24643,20150227,AA,14.79
24643,20150331,AA,12.92
24643,20150430,AA,13.42
24643,20150529,AA,12.5
24643,20150630,AA,11.15
24643,20150731,AA,9.87
24643,20150831,AA,9.45
24643,20150930,AA,9.66
24643,20151030,AA,8.93
24643,20151130,AA,9.36
24643,20151231,AA,9.87
24643,20160129,AA,7.29
24643,20160229,AA,8.93
24643,20160331,AA,9.58
24643,20160429,AA,11.17
24643,20160531,AA,9.27
24643,20160630,AA,9.27
24643,20160729,AA,10.62
24643,20160831,AA,10.08
24643,20160930,AA,10.14
24643,20161031,AA,28.72
24643,20161130,ARNC,19.28
24643,20161230,ARNC,18.54
24643,20170131,ARNC,22.79
24643,20170228,ARNC,28.79
24643,20170331,ARNC,26.34
24643,20170428,ARNC,27.33
24643,20170531,ARNC,27.47
24643,20170630,ARNC,22.65
24643,20170731,ARNC,24.79
24643,20170831,ARNC,25.47
24643,20170929,ARNC,24.88
24643,20171031,ARNC,25.12
24643,20171130,ARNC,24.61
24643,20171229,ARNC,27.25
24643,20180131,ARNC,30.06
24643,20180228,ARNC,24.39
24643,20180329,ARNC,23.04
24643,20180430,ARNC,17.81
24643,20180531,ARNC,17.65
24643,20180629,ARNC,17.01
24643,20180731,ARNC,21.69
24643,20180831,ARNC,22.38
24643,20180928,ARNC,22.01
24643,20181031,ARNC,20.33
24643,20181130,ARNC,21.48
24643,20181231,ARNC,16.86
24766,20130131,NOC,65.04
24766,20130228,NOC,65.68
24766,20130328,NOC,70.15
24766,20130430,NOC,75.74
24766,20130531,NOC,82.39
24766,20130628,NOC,82.8
24766,20130731,NOC,92.06
24766,20130830,NOC,92.27
24766,20130930,NOC,95.26
24766,20131031,NOC,107.51
24766,20131129,NOC,112.68
24766,20131231,NOC,114.61
24766,20140131,NOC,115.55
24766,20140228,NOC,121.03
24766,20140331,NOC,123.38
24766,20140430,NOC,121.51
24766,20140530,NOC,121.55
24766,20140630,NOC,119.63
24766,20140731,NOC,123.27
24766,20140829,NOC,127.22
24766,20140930,NOC,131.75999
24766,20141031,NOC,137.96001
24766,20141128,NOC,140.92999
24766,20141231,NOC,147.39
24766,20150130,NOC,156.95
24766,20150227,NOC,165.71001
24766,20150331,NOC,160.96001
24766,20150430,NOC,154.03999
24766,20150529,NOC,159.17999
24766,20150630,NOC,158.63
24766,20150731,NOC,173.00999
24766,20150831,NOC,163.74001
24766,20150930,NOC,165.95
24766,20151030,NOC,187.75
24766,20151130,NOC,186.36
24766,20151231,NOC,188.81
24766,20160129,NOC,185.06
24766,20160229,NOC,192.22
24766,20160331,NOC,197.89999
24766,20160429,NOC,206.25999
24766,20160531,NOC,212.67
24766,20160630,NOC,222.28
24766,20160729,NOC,216.63
24766,20160831,NOC,212.07001
24766,20160930,NOC,213.95
24766,20161031,NOC,229
24766,20161130,NOC,249.64999
24766,20161230,NOC,232.58
24766,20170131,NOC,229.08
24766,20170228,NOC,247.09
24766,20170331,NOC,237.84
24766,20170428,NOC,245.96001
24766,20170531,NOC,259.22
24766,20170630,NOC,256.70999
24766,20170731,NOC,263.13
24766,20170831,NOC,272.20999
24766,20170929,NOC,287.72
24766,20171031,NOC,295.53
24766,20171130,NOC,307.39999
24766,20171229,NOC,306.91
24766,20180131,NOC,340.53
24766,20180228,NOC,350.04001
24766,20180329,NOC,349.12
24766,20180430,NOC,322.04001
24766,20180531,NOC,327.25
24766,20180629,NOC,307.70001
24766,20180731,NOC,300.48999
24766,20180831,NOC,298.48999
24766,20180928,NOC,317.37
24766,20181031,NOC,261.95001
24766,20181130,NOC,259.88
24766,20181231,NOC,244.89999
24942,20130131,RTN,52.68
24942,20130228,RTN,54.57
24942,20130328,RTN,58.79
24942,20130430,RTN,61.38
24942,20130531,RTN,66.64
24942,20130628,RTN,66.12
24942,20130731,RTN,71.84
24942,20130830,RTN,75.41
24942,20130930,RTN,77.07
24942,20131031,RTN,82.37
24942,20131129,RTN,88.68
24942,20131231,RTN,90.7
24942,20140131,RTN,95.07
24942,20140228,RTN,97.91
24942,20140331,RTN,98.79
24942,20140430,RTN,95.48
24942,20140530,RTN,97.57
24942,20140630,RTN,92.25
24942,20140731,RTN,90.77
24942,20140829,RTN,96.34
24942,20140930,RTN,101.62
24942,20141031,RTN,103.88
24942,20141128,RTN,106.7
24942,20141231,RTN,108.17
24942,20150130,RTN,100.05
24942,20150227,RTN,108.77
24942,20150331,RTN,109.25
24942,20150430,RTN,104
24942,20150529,RTN,103.26
24942,20150630,RTN,95.68
24942,20150731,RTN,109.09
24942,20150831,RTN,102.56
24942,20150930,RTN,109.26
24942,20151030,RTN,117.4
24942,20151130,RTN,124.03
24942,20151231,RTN,124.53
24942,20160129,RTN,128.24001
24942,20160229,RTN,123.85
24942,20160331,RTN,122.63
24942,20160429,RTN,126.35
24942,20160531,RTN,129.67
24942,20160630,RTN,135.95
24942,20160729,RTN,139.53
24942,20160831,RTN,140.13
24942,20160930,RTN,136.13
24942,20161031,RTN,136.61
24942,20161130,RTN,149.53999
24942,20161230,RTN,142
24942,20170131,RTN,144.16
24942,20170228,RTN,154.14999
24942,20170331,RTN,152.5
24942,20170428,RTN,155.21001
24942,20170531,RTN,164.00999
24942,20170630,RTN,161.48
24942,20170731,RTN,171.77
24942,20170831,RTN,182.00999
24942,20170929,RTN,186.58
24942,20171031,RTN,180.2
24942,20171130,RTN,191.14999
24942,20171229,RTN,187.85001
24942,20180131,RTN,208.94
24942,20180228,RTN,217.50999
24942,20180329,RTN,215.82001
24942,20180430,RTN,204.94
24942,20180531,RTN,209.5
24942,20180629,RTN,193.17999
24942,20180731,RTN,198.03
24942,20180831,RTN,199.44
24942,20180928,RTN,206.66
24942,20181031,RTN,175.03999
24942,20181130,RTN,175.34
24942,20181231,RTN,153.35001
24985,20130131,AEE,32.44
24985,20130228,AEE,33.79
24985,20130328,AEE,35.02
24985,20130430,AEE,36.25
24985,20130531,AEE,34.04
24985,20130628,AEE,34.44
24985,20130731,AEE,35.81
24985,20130830,AEE,33.81
24985,20130930,AEE,34.84
24985,20131031,AEE,36.18
24985,20131129,AEE,35.85
24985,20131231,AEE,36.16
24985,20140131,AEE,37.84
24985,20140228,AEE,40.41
24985,20140331,AEE,41.2
24985,20140430,AEE,41.31
24985,20140530,AEE,39.35
24985,20140630,AEE,40.88
24985,20140731,AEE,38.45
24985,20140829,AEE,39.99
24985,20140930,AEE,38.33
24985,20141031,AEE,42.34
24985,20141128,AEE,43.11
24985,20141231,AEE,46.13
24985,20150130,AEE,45.28
24985,20150227,AEE,42.41
24985,20150331,AEE,42.2
24985,20150430,AEE,40.94
24985,20150529,AEE,40.23
24985,20150630,AEE,37.68
24985,20150731,AEE,41.08
24985,20150831,AEE,40.29
24985,20150930,AEE,42.27
24985,20151030,AEE,43.68
24985,20151130,AEE,43.76
24985,20151231,AEE,43.23
24985,20160129,AEE,44.92
24985,20160229,AEE,46.95
24985,20160331,AEE,50.1
24985,20160429,AEE,48
24985,20160531,AEE,49.55
24985,20160630,AEE,53.58
24985,20160729,AEE,52.44
24985,20160831,AEE,49.42
24985,20160930,AEE,49.18
24985,20161031,AEE,49.95
24985,20161130,AEE,49.12
24985,20161230,AEE,52.46
24985,20170131,AEE,52.65
24985,20170228,AEE,54.69
24985,20170331,AEE,54.59
24985,20170428,AEE,54.69
24985,20170531,AEE,56.75
24985,20170630,AEE,54.67
24985,20170731,AEE,56.1
24985,20170831,AEE,59.99
24985,20170929,AEE,57.84
24985,20171031,AEE,61.99
24985,20171130,AEE,63.96
24985,20171229,AEE,58.99
24985,20180131,AEE,56.63
24985,20180228,AEE,54.3
24985,20180329,AEE,56.63
24985,20180430,AEE,58.62
24985,20180531,AEE,59.19
24985,20180629,AEE,60.85
24985,20180731,AEE,62.06
24985,20180831,AEE,63.23
24985,20180928,AEE,63.22
24985,20181031,AEE,64.58
24985,20181130,AEE,68.62
24985,20181231,AEE,65.23
25081,20130131,CMA,34.36
25081,20130228,CMA,34.38
25081,20130328,CMA,35.95
25081,20130430,CMA,36.25
25081,20130531,CMA,39.49
25081,20130628,CMA,39.83
25081,20130731,CMA,42.54
25081,20130830,CMA,40.84
25081,20130930,CMA,39.31
25081,20131031,CMA,43.3
25081,20131129,CMA,45.35
25081,20131231,CMA,47.54
25081,20140131,CMA,45.8
25081,20140228,CMA,48.18
25081,20140331,CMA,51.8
25081,20140430,CMA,48.24
25081,20140530,CMA,47.97
25081,20140630,CMA,50.16
25081,20140731,CMA,50.26
25081,20140829,CMA,50.34
25081,20140930,CMA,49.86
25081,20141031,CMA,47.74
25081,20141128,CMA,46.61
25081,20141231,CMA,46.84
25081,20150130,CMA,41.5
25081,20150227,CMA,45.78
25081,20150331,CMA,45.13
25081,20150430,CMA,47.41
25081,20150529,CMA,48.95
25081,20150630,CMA,51.32
25081,20150731,CMA,47.43
25081,20150831,CMA,44
25081,20150930,CMA,41.1
25081,20151030,CMA,43.4
25081,20151130,CMA,46.35
25081,20151231,CMA,41.83
25081,20160129,CMA,34.3
25081,20160229,CMA,33.78
25081,20160331,CMA,37.87
25081,20160429,CMA,44.4
25081,20160531,CMA,47.1
25081,20160630,CMA,41.13
25081,20160729,CMA,45.24
25081,20160831,CMA,47.29
25081,20160930,CMA,47.32
25081,20161031,CMA,52.09
25081,20161130,CMA,63.75
25081,20161230,CMA,68.11
25081,20170131,CMA,67.53
25081,20170228,CMA,71.28
25081,20170331,CMA,68.58
25081,20170428,CMA,70.7
25081,20170531,CMA,68.56
25081,20170630,CMA,73.24
25081,20170731,CMA,72.31
25081,20170831,CMA,68.25
25081,20170929,CMA,76.26
25081,20171031,CMA,78.57
25081,20171130,CMA,83.31
25081,20171229,CMA,86.81
25081,20180131,CMA,95.22
25081,20180228,CMA,97.22
25081,20180329,CMA,95.93
25081,20180430,CMA,94.58
25081,20180531,CMA,94.29
25081,20180629,CMA,90.92
25081,20180731,CMA,96.94
25081,20180831,CMA,97.48
25081,20180928,CMA,90.2
25081,20181031,CMA,81.56
25081,20181130,CMA,79.18
25081,20181231,CMA,68.69
25232,20130131,OKE,47.01
25232,20130228,OKE,44.99
25232,20130328,OKE,47.67
25232,20130430,OKE,51.36
25232,20130531,OKE,45.14
25232,20130628,OKE,41.31
25232,20130731,OKE,52.95
25232,20130830,OKE,51.44
25232,20130930,OKE,53.32
25232,20131031,OKE,56.5
25232,20131129,OKE,58.07
25232,20131231,OKE,62.18
25232,20140131,OKE,68.49
25232,20140228,OKE,59.14
25232,20140331,OKE,59.25
25232,20140430,OKE,63.22
25232,20140530,OKE,64.49
25232,20140630,OKE,68.08
25232,20140731,OKE,64.43
25232,20140829,OKE,70.2
25232,20140930,OKE,65.55
25232,20141031,OKE,58.94
25232,20141128,OKE,54.16
25232,20141231,OKE,49.79
25232,20150130,OKE,44.03
25232,20150227,OKE,44.26
25232,20150331,OKE,48.24
25232,20150430,OKE,48.1
25232,20150529,OKE,41.92
25232,20150630,OKE,39.48
25232,20150731,OKE,37.79
25232,20150831,OKE,36.01
25232,20150930,OKE,32.2
25232,20151030,OKE,33.92
25232,20151130,OKE,29.48
25232,20151231,OKE,24.66
25232,20160129,OKE,24.91
25232,20160229,OKE,24
25232,20160331,OKE,29.86
25232,20160429,OKE,36.15
25232,20160531,OKE,43.25
25232,20160630,OKE,47.45
25232,20160729,OKE,44.79
25232,20160831,OKE,46.89
25232,20160930,OKE,51.39
25232,20161031,OKE,48.43
25232,20161130,OKE,54.93
25232,20161230,OKE,57.41
25232,20170131,OKE,55.11
25232,20170228,OKE,54.05
25232,20170331,OKE,55.44
25232,20170428,OKE,52.61
25232,20170531,OKE,49.68
25232,20170630,OKE,52.16
25232,20170731,OKE,56.57
25232,20170831,OKE,54.16
25232,20170929,OKE,55.41
25232,20171031,OKE,54.27
25232,20171130,OKE,51.9
25232,20171229,OKE,53.45
25232,20180131,OKE,58.86
25232,20180228,OKE,56.33
25232,20180329,OKE,56.92
25232,20180430,OKE,60.22
25232,20180531,OKE,68.16
25232,20180629,OKE,69.83
25232,20180731,OKE,70.44
25232,20180831,OKE,65.91
25232,20180928,OKE,67.79
25232,20181031,OKE,65.6
25232,20181130,OKE,61.43
25232,20181231,OKE,53.95
25320,20130131,CPB,36.71
25320,20130228,CPB,41.16
25320,20130328,CPB,45.36
25320,20130430,CPB,46.41
25320,20130531,CPB,42.81
25320,20130628,CPB,44.79
25320,20130731,CPB,46.8
25320,20130830,CPB,43.18
25320,20130930,CPB,40.71
25320,20131031,CPB,42.57
25320,20131129,CPB,38.73
25320,20131231,CPB,43.28
25320,20140131,CPB,41.21
25320,20140228,CPB,43.31
25320,20140331,CPB,44.88
25320,20140430,CPB,45.49
25320,20140530,CPB,45.9
25320,20140630,CPB,45.81
25320,20140731,CPB,41.59
25320,20140829,CPB,44.82
25320,20140930,CPB,42.73
25320,20141031,CPB,44.17
25320,20141128,CPB,45.28
25320,20141231,CPB,44
25320,20150130,CPB,45.74
25320,20150227,CPB,46.59
25320,20150331,CPB,46.55
25320,20150430,CPB,44.71
25320,20150529,CPB,48.34
25320,20150630,CPB,47.65
25320,20150731,CPB,49.31
25320,20150831,CPB,47.99
25320,20150930,CPB,50.68
25320,20151030,CPB,50.79
25320,20151130,CPB,52.24
25320,20151231,CPB,52.55
25320,20160129,CPB,56.41
25320,20160229,CPB,61.75
25320,20160331,CPB,63.79
25320,20160429,CPB,61.71
25320,20160531,CPB,60.57
25320,20160630,CPB,66.53
25320,20160729,CPB,62.27
25320,20160831,CPB,60.72
25320,20160930,CPB,54.7
25320,20161031,CPB,54.34
25320,20161130,CPB,56.89
25320,20161230,CPB,60.47
25320,20170131,CPB,62.23
25320,20170228,CPB,59.35
25320,20170331,CPB,57.24
25320,20170428,CPB,57.54
25320,20170531,CPB,57.65
25320,20170630,CPB,52.15
25320,20170731,CPB,52.83
25320,20170831,CPB,46.2
25320,20170929,CPB,46.82
25320,20171031,CPB,47.37
25320,20171130,CPB,49.3
25320,20171229,CPB,48.11
25320,20180131,CPB,46.55
25320,20180228,CPB,43.05
25320,20180329,CPB,43.31
25320,20180430,CPB,40.78
25320,20180531,CPB,33.64
25320,20180629,CPB,40.54
25320,20180731,CPB,40.9
25320,20180831,CPB,39.45
25320,20180928,CPB,36.63
25320,20181031,CPB,37.41
25320,20181130,CPB,39.2
25320,20181231,CPB,32.99
25419,20130131,WHR,115.38
25419,20130228,WHR,112.95
25419,20130328,WHR,118.46
25419,20130430,WHR,114.28
25419,20130531,WHR,127.76
25419,20130628,WHR,114.36
25419,20130731,WHR,133.94
25419,20130830,WHR,128.64999
25419,20130930,WHR,146.44
25419,20131031,WHR,146.00999
25419,20131129,WHR,152.75999
25419,20131231,WHR,156.86
25419,20140131,WHR,133.3
25419,20140228,WHR,144.63
25419,20140331,WHR,149.46001
25419,20140430,WHR,153.38
25419,20140530,WHR,143.55
25419,20140630,WHR,139.22
25419,20140731,WHR,142.64
25419,20140829,WHR,153.02
25419,20140930,WHR,145.64999
25419,20141031,WHR,172.05
25419,20141128,WHR,186.17
25419,20141231,WHR,193.74001
25419,20150130,WHR,199.08
25419,20150227,WHR,211.95
25419,20150331,WHR,202.06
25419,20150430,WHR,175.60001
25419,20150529,WHR,184.25
25419,20150630,WHR,173.05
25419,20150731,WHR,177.73
25419,20150831,WHR,168.10001
25419,20150930,WHR,147.25999
25419,20151030,WHR,160.14
25419,20151130,WHR,162.52
25419,20151231,WHR,146.87
25419,20160129,WHR,134.39
25419,20160229,WHR,155.32001
25419,20160331,WHR,180.34
25419,20160429,WHR,174.14
25419,20160531,WHR,174.62
25419,20160630,WHR,166.64
25419,20160729,WHR,192.36
25419,20160831,WHR,178.64
25419,20160930,WHR,162.16
25419,20161031,WHR,149.82001
25419,20161130,WHR,162.44
25419,20161230,WHR,181.77
25419,20170131,WHR,174.89
25419,20170228,WHR,178.59
25419,20170331,WHR,171.33
25419,20170428,WHR,185.67999
25419,20170531,WHR,185.53999
25419,20170630,WHR,191.62
25419,20170731,WHR,177.88
25419,20170831,WHR,171.62
25419,20170929,WHR,184.44
25419,20171031,WHR,163.92999
25419,20171130,WHR,168.57001
25419,20171229,WHR,168.64
25419,20180131,WHR,181.42
25419,20180228,WHR,162.42999
25419,20180329,WHR,153.11
25419,20180430,WHR,154.95
25419,20180531,WHR,144.75
25419,20180629,WHR,146.23
25419,20180731,WHR,131.10001
25419,20180831,WHR,124.98
25419,20180928,WHR,118.75
25419,20181031,WHR,109.76
25419,20181130,WHR,126.13
25419,20181231,WHR,106.87
25785,20130131,F,12.95
25785,20130228,F,12.61
25785,20130328,F,13.15
25785,20130430,F,13.71
25785,20130531,F,15.68
25785,20130628,F,15.47
25785,20130731,F,16.88
25785,20130830,F,16.19
25785,20130930,F,16.87
25785,20131031,F,17.11
25785,20131129,F,17.08
25785,20131231,F,15.43
25785,20140131,F,14.96
25785,20140228,F,15.39
25785,20140331,F,15.6
25785,20140430,F,16.15
25785,20140530,F,16.44
25785,20140630,F,17.24
25785,20140731,F,17.02
25785,20140829,F,17.41
25785,20140930,F,14.79
25785,20141031,F,14.09
25785,20141128,F,15.73
25785,20141231,F,15.5
25785,20150130,F,14.71
25785,20150227,F,16.34
25785,20150331,F,16.14
25785,20150430,F,15.8
25785,20150529,F,15.17
25785,20150630,F,15.01
25785,20150731,F,14.83
25785,20150831,F,13.87
25785,20150930,F,13.57
25785,20151030,F,14.81
25785,20151130,F,14.33
25785,20151231,F,14.09
25785,20160129,F,11.94
25785,20160229,F,12.51
25785,20160331,F,13.5
25785,20160429,F,13.56
25785,20160531,F,13.49
25785,20160630,F,12.57
25785,20160729,F,12.66
25785,20160831,F,12.6
25785,20160930,F,12.07
25785,20161031,F,11.74
25785,20161130,F,11.96
25785,20161230,F,12.13
25785,20170131,F,12.36
25785,20170228,F,12.53
25785,20170331,F,11.64
25785,20170428,F,11.47
25785,20170531,F,11.12
25785,20170630,F,11.19
25785,20170731,F,11.22
25785,20170831,F,11.03
25785,20170929,F,11.97
25785,20171031,F,12.27
25785,20171130,F,12.52
25785,20171229,F,12.49
25785,20180131,F,10.97
25785,20180228,F,10.61
25785,20180329,F,11.08
25785,20180430,F,11.24
25785,20180531,F,11.55
25785,20180629,F,11.07
25785,20180731,F,10.04
25785,20180831,F,9.48
25785,20180928,F,9.25
25785,20181031,F,9.55
25785,20181130,F,9.41
25785,20181231,F,7.65
25953,20130131,DOV,69.18
25953,20130228,DOV,73.35
25953,20130328,DOV,72.88
25953,20130430,DOV,68.98
25953,20130531,DOV,78.25
25953,20130628,DOV,77.66
25953,20130731,DOV,85.64
25953,20130830,DOV,85.05
25953,20130930,DOV,89.83
25953,20131031,DOV,91.79
25953,20131129,DOV,90.74
25953,20131231,DOV,96.54
25953,20140131,DOV,86.56
25953,20140228,DOV,94.3
25953,20140331,DOV,81.75
25953,20140430,DOV,86.4
25953,20140530,DOV,87.18
25953,20140630,DOV,90.95
25953,20140731,DOV,85.76
25953,20140829,DOV,87.87
25953,20140930,DOV,80.33
25953,20141031,DOV,79.44
25953,20141128,DOV,76.99
25953,20141231,DOV,71.72
25953,20150130,DOV,70.04
25953,20150227,DOV,72.05
25953,20150331,DOV,69.12
25953,20150430,DOV,75.72
25953,20150529,DOV,75.4
25953,20150630,DOV,70.18
25953,20150731,DOV,64.07
25953,20150831,DOV,61.95
25953,20150930,DOV,57.18
25953,20151030,DOV,64.43
25953,20151130,DOV,65.9
25953,20151231,DOV,61.31
25953,20160129,DOV,58.45
25953,20160229,DOV,60.78
25953,20160331,DOV,64.33
25953,20160429,DOV,65.7
25953,20160531,DOV,66.75
